filepaths,labels,data set
train/Scotch Terrier/066.jpg,Scotch Terrier,train
train/Scotch Terrier/067.jpg,Scotch Terrier,train
train/Scotch Terrier/068.jpg,Scotch Terrier,train
train/Scotch Terrier/069.jpg,Scotch Terrier,train
train/Scotch Terrier/070.jpg,Scotch Terrier,train
train/Scotch Terrier/071.jpg,Scotch Terrier,train
train/Scotch Terrier/072.jpg,Scotch Terrier,train
train/Scotch Terrier/073.jpg,Scotch Terrier,train
train/Scotch Terrier/074.jpg,Scotch Terrier,train
train/Scotch Terrier/075.jpg,Scotch Terrier,train
train/Scotch Terrier/076.jpg,Scotch Terrier,train
train/Scotch Terrier/077.jpg,Scotch Terrier,train
train/Scotch Terrier/078.jpg,Scotch Terrier,train
train/Scotch Terrier/079.jpg,Scotch Terrier,train
train/Scotch Terrier/080.jpg,Scotch Terrier,train
train/Scotch Terrier/081.jpg,Scotch Terrier,train
train/Scotch Terrier/082.jpg,Scotch Terrier,train
train/Scotch Terrier/083.jpg,Scotch Terrier,train
train/Scotch Terrier/084.jpg,Scotch Terrier,train
train/Scotch Terrier/085.jpg,Scotch Terrier,train
train/Scotch Terrier/086.jpg,Scotch Terrier,train
train/Scotch Terrier/087.jpg,Scotch Terrier,train
train/Scotch Terrier/088.jpg,Scotch Terrier,train
train/Scotch Terrier/089.jpg,Scotch Terrier,train
train/Scotch Terrier/090.jpg,Scotch Terrier,train
train/Scotch Terrier/091.jpg,Scotch Terrier,train
train/Scotch Terrier/092.jpg,Scotch Terrier,train
train/Scotch Terrier/093.jpg,Scotch Terrier,train
train/Scotch Terrier/094.jpg,Scotch Terrier,train
train/Scotch Terrier/095.jpg,Scotch Terrier,train
train/Scotch Terrier/096.jpg,Scotch Terrier,train
train/Scotch Terrier/097.jpg,Scotch Terrier,train
train/Scotch Terrier/098.jpg,Scotch Terrier,train
train/Scotch Terrier/099.jpg,Scotch Terrier,train
train/Scotch Terrier/100.jpg,Scotch Terrier,train
train/Scotch Terrier/101.jpg,Scotch Terrier,train
train/Scotch Terrier/102.jpg,Scotch Terrier,train
train/Scotch Terrier/103.jpg,Scotch Terrier,train
train/Scotch Terrier/104.jpg,Scotch Terrier,train
train/Scotch Terrier/105.jpg,Scotch Terrier,train
train/Scotch Terrier/106.jpg,Scotch Terrier,train
train/Scotch Terrier/107.jpg,Scotch Terrier,train
train/Scotch Terrier/108.jpg,Scotch Terrier,train
train/Scotch Terrier/109.jpg,Scotch Terrier,train
train/Scotch Terrier/110.jpg,Scotch Terrier,train
train/Scotch Terrier/111.jpg,Scotch Terrier,train
train/Scotch Terrier/112.jpg,Scotch Terrier,train
train/Scotch Terrier/113.jpg,Scotch Terrier,train
train/Scotch Terrier/114.jpg,Scotch Terrier,train
train/Scotch Terrier/115.jpg,Scotch Terrier,train
train/Scotch Terrier/116.jpg,Scotch Terrier,train
train/Scotch Terrier/117.jpg,Scotch Terrier,train
train/Scotch Terrier/118.jpg,Scotch Terrier,train
train/Scotch Terrier/119.jpg,Scotch Terrier,train
train/Scotch Terrier/120.jpg,Scotch Terrier,train
train/Scotch Terrier/121.jpg,Scotch Terrier,train
train/Scotch Terrier/122.jpg,Scotch Terrier,train
train/Scotch Terrier/123.jpg,Scotch Terrier,train
train/Scotch Terrier/124.jpg,Scotch Terrier,train
train/Scotch Terrier/125.jpg,Scotch Terrier,train
train/Scotch Terrier/126.jpg,Scotch Terrier,train
train/Scotch Terrier/127.jpg,Scotch Terrier,train
train/Scotch Terrier/128.jpg,Scotch Terrier,train
train/Scotch Terrier/129.jpg,Scotch Terrier,train
train/Scotch Terrier/130.jpg,Scotch Terrier,train
train/Scotch Terrier/131.jpg,Scotch Terrier,train
train/Scotch Terrier/132.jpg,Scotch Terrier,train
train/Scotch Terrier/133.jpg,Scotch Terrier,train
train/Scotch Terrier/134.jpg,Scotch Terrier,train
train/Scotch Terrier/135.jpg,Scotch Terrier,train
train/Scotch Terrier/136.jpg,Scotch Terrier,train
train/Scotch Terrier/137.jpg,Scotch Terrier,train
train/Scotch Terrier/138.jpg,Scotch Terrier,train
train/Scotch Terrier/139.jpg,Scotch Terrier,train
train/Scotch Terrier/140.jpg,Scotch Terrier,train
train/Scotch Terrier/141.jpg,Scotch Terrier,train
train/Scotch Terrier/142.jpg,Scotch Terrier,train
train/Scotch Terrier/143.jpg,Scotch Terrier,train
train/Scotch Terrier/144.jpg,Scotch Terrier,train
train/Scotch Terrier/145.jpg,Scotch Terrier,train
train/Scotch Terrier/146.jpg,Scotch Terrier,train
train/Scotch Terrier/147.jpg,Scotch Terrier,train
train/Scotch Terrier/148.jpg,Scotch Terrier,train
train/Scotch Terrier/149.jpg,Scotch Terrier,train
train/Scotch Terrier/150.jpg,Scotch Terrier,train
train/Shar_Pei/01.jpg,Shar_Pei,train
train/Shar_Pei/02.jpg,Shar_Pei,train
train/Shar_Pei/03.jpg,Shar_Pei,train
train/Shar_Pei/04.jpg,Shar_Pei,train
train/Shar_Pei/05.jpg,Shar_Pei,train
train/Shar_Pei/06.jpg,Shar_Pei,train
train/Shar_Pei/07.jpg,Shar_Pei,train
train/Shar_Pei/08.jpg,Shar_Pei,train
train/Shar_Pei/09.jpg,Shar_Pei,train
train/Shar_Pei/10.jpg,Shar_Pei,train
train/Shar_Pei/11.jpg,Shar_Pei,train
train/Shar_Pei/12.jpg,Shar_Pei,train
train/Shar_Pei/13.jpg,Shar_Pei,train
train/Shar_Pei/14.jpg,Shar_Pei,train
train/Shar_Pei/15.jpg,Shar_Pei,train
train/Shar_Pei/16.jpg,Shar_Pei,train
train/Shar_Pei/17.jpg,Shar_Pei,train
train/Shar_Pei/18.jpg,Shar_Pei,train
train/Shar_Pei/19.jpg,Shar_Pei,train
train/Shar_Pei/20.jpg,Shar_Pei,train
train/Shar_Pei/21.jpg,Shar_Pei,train
train/Shar_Pei/22.jpg,Shar_Pei,train
train/Shar_Pei/23.jpg,Shar_Pei,train
train/Shar_Pei/24.jpg,Shar_Pei,train
train/Shar_Pei/25.jpg,Shar_Pei,train
train/Shar_Pei/26.jpg,Shar_Pei,train
train/Shar_Pei/27.jpg,Shar_Pei,train
train/Shar_Pei/28.jpg,Shar_Pei,train
train/Shar_Pei/29.jpg,Shar_Pei,train
train/Shar_Pei/30.jpg,Shar_Pei,train
train/Shar_Pei/31.jpg,Shar_Pei,train
train/Shar_Pei/32.jpg,Shar_Pei,train
train/Shar_Pei/33.jpg,Shar_Pei,train
train/Shar_Pei/34.jpg,Shar_Pei,train
train/Shar_Pei/35.jpg,Shar_Pei,train
train/Shar_Pei/36.jpg,Shar_Pei,train
train/Shar_Pei/37.jpg,Shar_Pei,train
train/Shar_Pei/38.jpg,Shar_Pei,train
train/Shar_Pei/39.jpg,Shar_Pei,train
train/Shar_Pei/40.jpg,Shar_Pei,train
train/Shar_Pei/41.jpg,Shar_Pei,train
train/Shar_Pei/42.jpg,Shar_Pei,train
train/Shar_Pei/43.jpg,Shar_Pei,train
train/Shar_Pei/44.jpg,Shar_Pei,train
train/Shar_Pei/45.jpg,Shar_Pei,train
train/Shar_Pei/46.jpg,Shar_Pei,train
train/Shar_Pei/47.jpg,Shar_Pei,train
train/Shar_Pei/48.jpg,Shar_Pei,train
train/Shar_Pei/49.jpg,Shar_Pei,train
train/Shar_Pei/50.jpg,Shar_Pei,train
train/Shar_Pei/51.jpg,Shar_Pei,train
train/Shar_Pei/52.jpg,Shar_Pei,train
train/Shar_Pei/53.jpg,Shar_Pei,train
train/Shar_Pei/54.jpg,Shar_Pei,train
train/Shar_Pei/55.jpg,Shar_Pei,train
train/Shar_Pei/56.jpg,Shar_Pei,train
train/Shar_Pei/57.jpg,Shar_Pei,train
train/Shar_Pei/58.jpg,Shar_Pei,train
train/Shar_Pei/59.jpg,Shar_Pei,train
train/Shar_Pei/60.jpg,Shar_Pei,train
train/Shar_Pei/61.jpg,Shar_Pei,train
train/Shar_Pei/62.jpg,Shar_Pei,train
train/Shar_Pei/63.jpg,Shar_Pei,train
train/Shar_Pei/64.jpg,Shar_Pei,train
train/Shar_Pei/65.jpg,Shar_Pei,train
train/Shar_Pei/66.jpg,Shar_Pei,train
train/Shar_Pei/67.jpg,Shar_Pei,train
train/Shar_Pei/68.jpg,Shar_Pei,train
train/Shar_Pei/69.jpg,Shar_Pei,train
train/Shar_Pei/70.jpg,Shar_Pei,train
train/Shar_Pei/71.jpg,Shar_Pei,train
train/Shar_Pei/72.jpg,Shar_Pei,train
train/Shar_Pei/73.jpg,Shar_Pei,train
train/Shar_Pei/74.jpg,Shar_Pei,train
train/Shar_Pei/75.jpg,Shar_Pei,train
train/Shar_Pei/76.jpg,Shar_Pei,train
train/Shar_Pei/77.jpg,Shar_Pei,train
train/Shar_Pei/78.jpg,Shar_Pei,train
train/Shar_Pei/79.jpg,Shar_Pei,train
train/Shar_Pei/80.jpg,Shar_Pei,train
train/Shar_Pei/81.jpg,Shar_Pei,train
train/Shar_Pei/82.jpg,Shar_Pei,train
train/Shar_Pei/83.jpg,Shar_Pei,train
train/Shar_Pei/84.jpg,Shar_Pei,train
train/Shar_Pei/85.jpg,Shar_Pei,train
train/Shar_Pei/86.jpg,Shar_Pei,train
train/Shar_Pei/87.jpg,Shar_Pei,train
train/Shar_Pei/88.jpg,Shar_Pei,train
train/Shar_Pei/89.jpg,Shar_Pei,train
train/Shar_Pei/90.jpg,Shar_Pei,train
train/Shar_Pei/91.jpg,Shar_Pei,train
train/Shiba Inu/01.jpg,Shiba Inu,train
train/Shiba Inu/02.jpg,Shiba Inu,train
train/Shiba Inu/03.jpg,Shiba Inu,train
train/Shiba Inu/04.jpg,Shiba Inu,train
train/Shiba Inu/05.jpg,Shiba Inu,train
train/Shiba Inu/06.jpg,Shiba Inu,train
train/Shiba Inu/07.jpg,Shiba Inu,train
train/Shiba Inu/08.jpg,Shiba Inu,train
train/Shiba Inu/09.jpg,Shiba Inu,train
train/Shiba Inu/10.jpg,Shiba Inu,train
train/Shiba Inu/11.jpg,Shiba Inu,train
train/Shiba Inu/12.jpg,Shiba Inu,train
train/Shiba Inu/13.jpg,Shiba Inu,train
train/Shiba Inu/14.jpg,Shiba Inu,train
train/Shiba Inu/15.jpg,Shiba Inu,train
train/Shiba Inu/16.jpg,Shiba Inu,train
train/Shiba Inu/17.jpg,Shiba Inu,train
train/Shiba Inu/18.jpg,Shiba Inu,train
train/Shiba Inu/19.jpg,Shiba Inu,train
train/Shiba Inu/20.jpg,Shiba Inu,train
train/Shiba Inu/21.jpg,Shiba Inu,train
train/Shiba Inu/22.jpg,Shiba Inu,train
train/Shiba Inu/23.jpg,Shiba Inu,train
train/Shiba Inu/24.jpg,Shiba Inu,train
train/Shiba Inu/25.jpg,Shiba Inu,train
train/Shiba Inu/26.jpg,Shiba Inu,train
train/Shiba Inu/27.jpg,Shiba Inu,train
train/Shiba Inu/28.jpg,Shiba Inu,train
train/Shiba Inu/29.jpg,Shiba Inu,train
train/Shiba Inu/30.jpg,Shiba Inu,train
train/Shiba Inu/31.jpg,Shiba Inu,train
train/Shiba Inu/32.jpg,Shiba Inu,train
train/Shiba Inu/33.jpg,Shiba Inu,train
train/Shiba Inu/34.jpg,Shiba Inu,train
train/Shiba Inu/35.jpg,Shiba Inu,train
train/Shiba Inu/36.jpg,Shiba Inu,train
train/Shiba Inu/37.jpg,Shiba Inu,train
train/Shiba Inu/38.jpg,Shiba Inu,train
train/Shiba Inu/39.jpg,Shiba Inu,train
train/Shiba Inu/40.jpg,Shiba Inu,train
train/Shiba Inu/41.jpg,Shiba Inu,train
train/Shiba Inu/42.jpg,Shiba Inu,train
train/Shiba Inu/43.jpg,Shiba Inu,train
train/Shiba Inu/44.jpg,Shiba Inu,train
train/Shiba Inu/45.jpg,Shiba Inu,train
train/Shiba Inu/46.jpg,Shiba Inu,train
train/Shiba Inu/47.jpg,Shiba Inu,train
train/Shiba Inu/48.jpg,Shiba Inu,train
train/Shiba Inu/49.jpg,Shiba Inu,train
train/Shiba Inu/50.jpg,Shiba Inu,train
train/Shiba Inu/51.jpg,Shiba Inu,train
train/Shiba Inu/52.jpg,Shiba Inu,train
train/Shiba Inu/53.jpg,Shiba Inu,train
train/Shiba Inu/54.jpg,Shiba Inu,train
train/Shiba Inu/55.jpg,Shiba Inu,train
train/Shiba Inu/56.jpg,Shiba Inu,train
train/Shiba Inu/57.jpg,Shiba Inu,train
train/Shiba Inu/58.jpg,Shiba Inu,train
train/Shiba Inu/59.jpg,Shiba Inu,train
train/Shiba Inu/60.jpg,Shiba Inu,train
train/Shiba Inu/61.jpg,Shiba Inu,train
train/Shiba Inu/62.jpg,Shiba Inu,train
train/Shiba Inu/63.jpg,Shiba Inu,train
train/Shiba Inu/64.jpg,Shiba Inu,train
train/Shiba Inu/65.jpg,Shiba Inu,train
train/Shiba Inu/66.jpg,Shiba Inu,train
train/Shiba Inu/67.jpg,Shiba Inu,train
train/Shiba Inu/68.jpg,Shiba Inu,train
train/Shiba Inu/69.jpg,Shiba Inu,train
train/Shiba Inu/70.jpg,Shiba Inu,train
train/Shiba Inu/71.jpg,Shiba Inu,train
train/Shiba Inu/72.jpg,Shiba Inu,train
train/Shiba Inu/73.jpg,Shiba Inu,train
train/Shiba Inu/74.jpg,Shiba Inu,train
train/Shiba Inu/75.jpg,Shiba Inu,train
train/Shiba Inu/76.jpg,Shiba Inu,train
train/Shiba Inu/77.jpg,Shiba Inu,train
train/Shiba Inu/78.jpg,Shiba Inu,train
train/Shiba Inu/79.jpg,Shiba Inu,train
train/Shiba Inu/80.jpg,Shiba Inu,train
train/Shiba Inu/81.jpg,Shiba Inu,train
train/Shiba Inu/82.jpg,Shiba Inu,train
train/Shiba Inu/83.jpg,Shiba Inu,train
train/Shiba Inu/84.jpg,Shiba Inu,train
train/Shiba Inu/85.jpg,Shiba Inu,train
train/Shiba Inu/86.jpg,Shiba Inu,train
train/Shiba Inu/87.jpg,Shiba Inu,train
train/Shiba Inu/88.jpg,Shiba Inu,train
train/Shiba Inu/89.jpg,Shiba Inu,train
train/Shiba Inu/90.jpg,Shiba Inu,train
train/Shiba Inu/91.jpg,Shiba Inu,train
train/Shiba Inu/92.jpg,Shiba Inu,train
train/Shiba Inu/93.jpg,Shiba Inu,train
train/Shiba Inu/94.jpg,Shiba Inu,train
train/Shiba Inu/95.jpg,Shiba Inu,train
train/Shiba Inu/96.jpg,Shiba Inu,train
train/Shiba Inu/97.jpg,Shiba Inu,train
train/Shiba Inu/98.jpg,Shiba Inu,train
train/Shih-Tzu/001.jpg,Shih-Tzu,train
train/Shih-Tzu/002.jpg,Shih-Tzu,train
train/Shih-Tzu/003.jpg,Shih-Tzu,train
train/Shih-Tzu/004.jpg,Shih-Tzu,train
train/Shih-Tzu/005.jpg,Shih-Tzu,train
train/Shih-Tzu/006.jpg,Shih-Tzu,train
train/Shih-Tzu/007.jpg,Shih-Tzu,train
train/Shih-Tzu/008.jpg,Shih-Tzu,train
train/Shih-Tzu/009.jpg,Shih-Tzu,train
train/Shih-Tzu/010.jpg,Shih-Tzu,train
train/Shih-Tzu/011.jpg,Shih-Tzu,train
train/Shih-Tzu/012.jpg,Shih-Tzu,train
train/Shih-Tzu/013.jpg,Shih-Tzu,train
train/Shih-Tzu/014.jpg,Shih-Tzu,train
train/Shih-Tzu/015.jpg,Shih-Tzu,train
train/Shih-Tzu/016.jpg,Shih-Tzu,train
train/Shih-Tzu/017.jpg,Shih-Tzu,train
train/Shih-Tzu/018.jpg,Shih-Tzu,train
train/Shih-Tzu/019.jpg,Shih-Tzu,train
train/Shih-Tzu/020.jpg,Shih-Tzu,train
train/Shih-Tzu/021.jpg,Shih-Tzu,train
train/Shih-Tzu/022.jpg,Shih-Tzu,train
train/Shih-Tzu/023.jpg,Shih-Tzu,train
train/Shih-Tzu/024.jpg,Shih-Tzu,train
train/Shih-Tzu/025.jpg,Shih-Tzu,train
train/Shih-Tzu/026.jpg,Shih-Tzu,train
train/Shih-Tzu/027.jpg,Shih-Tzu,train
train/Shih-Tzu/028.jpg,Shih-Tzu,train
train/Shih-Tzu/029.jpg,Shih-Tzu,train
train/Shih-Tzu/030.jpg,Shih-Tzu,train
train/Shih-Tzu/031.jpg,Shih-Tzu,train
train/Shih-Tzu/032.jpg,Shih-Tzu,train
train/Shih-Tzu/033.jpg,Shih-Tzu,train
train/Shih-Tzu/034.jpg,Shih-Tzu,train
train/Shih-Tzu/035.jpg,Shih-Tzu,train
train/Shih-Tzu/036.jpg,Shih-Tzu,train
train/Shih-Tzu/037.jpg,Shih-Tzu,train
train/Shih-Tzu/038.jpg,Shih-Tzu,train
train/Shih-Tzu/039.jpg,Shih-Tzu,train
train/Shih-Tzu/040.jpg,Shih-Tzu,train
train/Shih-Tzu/041.jpg,Shih-Tzu,train
train/Shih-Tzu/042.jpg,Shih-Tzu,train
train/Shih-Tzu/043.jpg,Shih-Tzu,train
train/Shih-Tzu/044.jpg,Shih-Tzu,train
train/Shih-Tzu/045.jpg,Shih-Tzu,train
train/Shih-Tzu/046.jpg,Shih-Tzu,train
train/Shih-Tzu/047.jpg,Shih-Tzu,train
train/Shih-Tzu/048.jpg,Shih-Tzu,train
train/Shih-Tzu/049.jpg,Shih-Tzu,train
train/Shih-Tzu/050.jpg,Shih-Tzu,train
train/Shih-Tzu/051.jpg,Shih-Tzu,train
train/Shih-Tzu/052.jpg,Shih-Tzu,train
train/Shih-Tzu/053.jpg,Shih-Tzu,train
train/Shih-Tzu/054.jpg,Shih-Tzu,train
train/Shih-Tzu/055.jpg,Shih-Tzu,train
train/Shih-Tzu/056.jpg,Shih-Tzu,train
train/Shih-Tzu/057.jpg,Shih-Tzu,train
train/Shih-Tzu/058.jpg,Shih-Tzu,train
train/Shih-Tzu/059.jpg,Shih-Tzu,train
train/Shih-Tzu/060.jpg,Shih-Tzu,train
train/Shih-Tzu/061.jpg,Shih-Tzu,train
train/Shih-Tzu/062.jpg,Shih-Tzu,train
train/Shih-Tzu/063.jpg,Shih-Tzu,train
train/Shih-Tzu/064.jpg,Shih-Tzu,train
train/Shih-Tzu/065.jpg,Shih-Tzu,train
train/Shih-Tzu/066.jpg,Shih-Tzu,train
train/Shih-Tzu/067.jpg,Shih-Tzu,train
train/Shih-Tzu/068.jpg,Shih-Tzu,train
train/Shih-Tzu/069.jpg,Shih-Tzu,train
train/Shih-Tzu/070.jpg,Shih-Tzu,train
train/Shih-Tzu/071.jpg,Shih-Tzu,train
train/Shih-Tzu/072.jpg,Shih-Tzu,train
train/Shih-Tzu/073.jpg,Shih-Tzu,train
train/Shih-Tzu/074.jpg,Shih-Tzu,train
train/Shih-Tzu/075.jpg,Shih-Tzu,train
train/Shih-Tzu/076.jpg,Shih-Tzu,train
train/Shih-Tzu/077.jpg,Shih-Tzu,train
train/Shih-Tzu/078.jpg,Shih-Tzu,train
train/Shih-Tzu/079.jpg,Shih-Tzu,train
train/Shih-Tzu/080.jpg,Shih-Tzu,train
train/Shih-Tzu/081.jpg,Shih-Tzu,train
train/Shih-Tzu/082.jpg,Shih-Tzu,train
train/Shih-Tzu/083.jpg,Shih-Tzu,train
train/Shih-Tzu/084.jpg,Shih-Tzu,train
train/Shih-Tzu/085.jpg,Shih-Tzu,train
train/Shih-Tzu/086.jpg,Shih-Tzu,train
train/Shih-Tzu/087.jpg,Shih-Tzu,train
train/Shih-Tzu/088.jpg,Shih-Tzu,train
train/Shih-Tzu/089.jpg,Shih-Tzu,train
train/Shih-Tzu/090.jpg,Shih-Tzu,train
train/Shih-Tzu/091.jpg,Shih-Tzu,train
train/Shih-Tzu/092.jpg,Shih-Tzu,train
train/Shih-Tzu/093.jpg,Shih-Tzu,train
train/Shih-Tzu/094.jpg,Shih-Tzu,train
train/Shih-Tzu/095.jpg,Shih-Tzu,train
train/Shih-Tzu/096.jpg,Shih-Tzu,train
train/Shih-Tzu/097.jpg,Shih-Tzu,train
train/Shih-Tzu/098.jpg,Shih-Tzu,train
train/Shih-Tzu/099.jpg,Shih-Tzu,train
train/Shih-Tzu/100.jpg,Shih-Tzu,train
train/Shih-Tzu/101.jpg,Shih-Tzu,train
train/Shih-Tzu/102.jpg,Shih-Tzu,train
train/Shih-Tzu/103.jpg,Shih-Tzu,train
train/Shih-Tzu/104.jpg,Shih-Tzu,train
train/Shih-Tzu/105.jpg,Shih-Tzu,train
train/Shih-Tzu/106.jpg,Shih-Tzu,train
train/Shih-Tzu/107.jpg,Shih-Tzu,train
train/Shih-Tzu/108.jpg,Shih-Tzu,train
train/Shih-Tzu/109.jpg,Shih-Tzu,train
train/Shih-Tzu/110.jpg,Shih-Tzu,train
train/Shih-Tzu/111.jpg,Shih-Tzu,train
train/Shih-Tzu/112.jpg,Shih-Tzu,train
train/Shih-Tzu/113.jpg,Shih-Tzu,train
train/Shih-Tzu/114.jpg,Shih-Tzu,train
train/Shih-Tzu/115.jpg,Shih-Tzu,train
train/Shih-Tzu/116.jpg,Shih-Tzu,train
train/Shih-Tzu/117.jpg,Shih-Tzu,train
train/Shih-Tzu/118.jpg,Shih-Tzu,train
train/Shih-Tzu/119.jpg,Shih-Tzu,train
train/Shih-Tzu/120.jpg,Shih-Tzu,train
train/Shih-Tzu/121.jpg,Shih-Tzu,train
train/Shih-Tzu/122.jpg,Shih-Tzu,train
train/Shih-Tzu/123.jpg,Shih-Tzu,train
train/Shih-Tzu/124.jpg,Shih-Tzu,train
train/Shih-Tzu/125.jpg,Shih-Tzu,train
train/Shih-Tzu/126.jpg,Shih-Tzu,train
train/Shih-Tzu/127.jpg,Shih-Tzu,train
train/Shih-Tzu/128.jpg,Shih-Tzu,train
train/Shih-Tzu/129.jpg,Shih-Tzu,train
train/Shih-Tzu/130.jpg,Shih-Tzu,train
train/Shih-Tzu/131.jpg,Shih-Tzu,train
train/Shih-Tzu/132.jpg,Shih-Tzu,train
train/Shih-Tzu/133.jpg,Shih-Tzu,train
train/Shih-Tzu/134.jpg,Shih-Tzu,train
train/Shih-Tzu/135.jpg,Shih-Tzu,train
train/Shih-Tzu/136.jpg,Shih-Tzu,train
train/Shih-Tzu/137.jpg,Shih-Tzu,train
train/Shih-Tzu/138.jpg,Shih-Tzu,train
train/Shih-Tzu/139.jpg,Shih-Tzu,train
train/Shih-Tzu/140.jpg,Shih-Tzu,train
train/Shih-Tzu/141.jpg,Shih-Tzu,train
train/Shih-Tzu/142.jpg,Shih-Tzu,train
train/Shih-Tzu/143.jpg,Shih-Tzu,train
train/Shih-Tzu/144.jpg,Shih-Tzu,train
train/Shih-Tzu/145.jpg,Shih-Tzu,train
train/Shih-Tzu/146.jpg,Shih-Tzu,train
train/Shih-Tzu/147.jpg,Shih-Tzu,train
train/Shih-Tzu/148.jpg,Shih-Tzu,train
train/Shih-Tzu/149.jpg,Shih-Tzu,train
train/Shih-Tzu/150.jpg,Shih-Tzu,train
train/Shih-Tzu/151.jpg,Shih-Tzu,train
train/Shih-Tzu/152.jpg,Shih-Tzu,train
train/Shih-Tzu/153.jpg,Shih-Tzu,train
train/Shih-Tzu/154.jpg,Shih-Tzu,train
train/Shih-Tzu/155.jpg,Shih-Tzu,train
train/Shih-Tzu/156.jpg,Shih-Tzu,train
train/Shih-Tzu/157.jpg,Shih-Tzu,train
train/Shih-Tzu/158.jpg,Shih-Tzu,train
train/Shih-Tzu/159.jpg,Shih-Tzu,train
train/Shih-Tzu/160.jpg,Shih-Tzu,train
train/Shih-Tzu/161.jpg,Shih-Tzu,train
train/Shih-Tzu/162.jpg,Shih-Tzu,train
train/Shih-Tzu/163.jpg,Shih-Tzu,train
train/Shih-Tzu/164.jpg,Shih-Tzu,train
train/Shih-Tzu/165.jpg,Shih-Tzu,train
train/Shih-Tzu/166.jpg,Shih-Tzu,train
train/Shih-Tzu/167.jpg,Shih-Tzu,train
train/Shih-Tzu/168.jpg,Shih-Tzu,train
train/Shih-Tzu/169.jpg,Shih-Tzu,train
train/Shih-Tzu/170.jpg,Shih-Tzu,train
train/Shih-Tzu/171.jpg,Shih-Tzu,train
train/Shih-Tzu/172.jpg,Shih-Tzu,train
train/Shih-Tzu/173.jpg,Shih-Tzu,train
train/Shih-Tzu/174.jpg,Shih-Tzu,train
train/Shih-Tzu/175.jpg,Shih-Tzu,train
train/Shih-Tzu/176.jpg,Shih-Tzu,train
train/Shih-Tzu/177.jpg,Shih-Tzu,train
train/Shih-Tzu/178.jpg,Shih-Tzu,train
train/Shih-Tzu/179.jpg,Shih-Tzu,train
train/Shih-Tzu/180.jpg,Shih-Tzu,train
train/Shih-Tzu/181.jpg,Shih-Tzu,train
train/Shih-Tzu/182.jpg,Shih-Tzu,train
train/Shih-Tzu/183.jpg,Shih-Tzu,train
train/Shih-Tzu/184.jpg,Shih-Tzu,train
train/Shih-Tzu/185.jpg,Shih-Tzu,train
train/Shih-Tzu/186.jpg,Shih-Tzu,train
train/Shih-Tzu/187.jpg,Shih-Tzu,train
train/Shih-Tzu/188.jpg,Shih-Tzu,train
train/Shih-Tzu/189.jpg,Shih-Tzu,train
train/Shih-Tzu/190.jpg,Shih-Tzu,train
train/Shih-Tzu/191.jpg,Shih-Tzu,train
train/Shih-Tzu/192.jpg,Shih-Tzu,train
train/Shih-Tzu/193.jpg,Shih-Tzu,train
train/Shih-Tzu/194.jpg,Shih-Tzu,train
train/Shih-Tzu/195.jpg,Shih-Tzu,train
train/Shih-Tzu/196.jpg,Shih-Tzu,train
train/Shih-Tzu/197.jpg,Shih-Tzu,train
train/Shih-Tzu/198.jpg,Shih-Tzu,train
train/Siberian Husky/01.jpg,Siberian Husky,train
train/Siberian Husky/02.jpg,Siberian Husky,train
train/Siberian Husky/03.jpg,Siberian Husky,train
train/Siberian Husky/04.jpg,Siberian Husky,train
train/Siberian Husky/05.jpg,Siberian Husky,train
train/Siberian Husky/06.jpg,Siberian Husky,train
train/Siberian Husky/07.jpg,Siberian Husky,train
train/Siberian Husky/08.jpg,Siberian Husky,train
train/Siberian Husky/09.jpg,Siberian Husky,train
train/Siberian Husky/10.jpg,Siberian Husky,train
train/Siberian Husky/11.jpg,Siberian Husky,train
train/Siberian Husky/12.jpg,Siberian Husky,train
train/Siberian Husky/13.jpg,Siberian Husky,train
train/Siberian Husky/14.jpg,Siberian Husky,train
train/Siberian Husky/15.jpg,Siberian Husky,train
train/Siberian Husky/16.jpg,Siberian Husky,train
train/Siberian Husky/17.jpg,Siberian Husky,train
train/Siberian Husky/18.jpg,Siberian Husky,train
train/Siberian Husky/19.jpg,Siberian Husky,train
train/Siberian Husky/20.jpg,Siberian Husky,train
train/Siberian Husky/21.jpg,Siberian Husky,train
train/Siberian Husky/22.jpg,Siberian Husky,train
train/Siberian Husky/23.jpg,Siberian Husky,train
train/Siberian Husky/24.jpg,Siberian Husky,train
train/Siberian Husky/25.jpg,Siberian Husky,train
train/Siberian Husky/26.jpg,Siberian Husky,train
train/Siberian Husky/27.jpg,Siberian Husky,train
